cash_request_id_main,user_id,cohort,cash_request_amount,cash_request_status,cash_request_id,type,fee_status,fee_amount,charge_moment
17167,44506,202009,50,money_back,17167,instant_payment,accepted,5,after
16744,37034,202009,50,money_back,16744,incident,accepted,5,after
16744,37034,202009,50,money_back,16744,postpone,cancelled,5,after
16744,37034,202009,50,money_back,16744,instant_payment,accepted,5,after
16759,15353,202009,100,money_back,16759,instant_payment,accepted,5,after
16748,4626,202009,50,money_back,16748,instant_payment,accepted,5,after
16748,4626,202009,50,money_back,16748,postpone,accepted,5,before
16762,10598,202009,100,money_back,16762,postpone,accepted,5,before
16762,10598,202009,100,money_back,16762,instant_payment,accepted,5,after
16757,4916,202009,50,money_back,16757,postpone,accepted,5,before
16757,4916,202009,50,money_back,16757,instant_payment,accepted,5,after
15750,12904,202009,100,money_back,0,0,,,
13762,781,202008,50,money_back,13762,instant_payment,accepted,5,after
16742,37971,202009,50,money_back,16742,postpone,accepted,5,before
16742,37971,202009,50,money_back,16742,instant_payment,accepted,5,after
16774,43464,202009,100,money_back,16774,instant_payment,accepted,5,after
16760,14980,202009,100,money_back,16760,instant_payment,accepted,5,after
16767,26103,202009,50,money_back,16767,instant_payment,accepted,5,after
16750,8644,202009,100,money_back,16750,instant_payment,accepted,5,after
16771,26402,202009,100,money_back,16771,postpone,accepted,5,before
16771,26402,202009,100,money_back,16771,instant_payment,accepted,5,after
16758,30252,202009,50,money_back,16758,instant_payment,accepted,5,after
24054,89857,202010,25,money_back,24054,instant_payment,accepted,5,after
16763,43144,202009,50,money_back,16763,instant_payment,accepted,5,after
16763,43144,202009,50,money_back,16763,postpone,cancelled,5,after
16764,22458,202009,100,money_back,0,0,,,
16743,3100,202009,100,money_back,16743,postpone,accepted,5,before
16743,3100,202009,100,money_back,16743,instant_payment,accepted,5,after
16766,40218,202009,100,money_back,16766,postpone,accepted,5,before
16766,40218,202009,100,money_back,16766,instant_payment,accepted,5,after
16773,35068,202009,100,money_back,16773,instant_payment,accepted,5,after
16785,34010,202009,100,money_back,16785,instant_payment,accepted,5,after
16772,43421,202009,50,money_back,16772,instant_payment,accepted,5,after
16786,32329,202009,50,money_back,16786,instant_payment,accepted,5,after
16780,34090,202009,55,money_back,16780,instant_payment,accepted,5,after
16782,33884,202009,30,money_back,16782,postpone,accepted,5,before
16782,33884,202009,30,money_back,16782,instant_payment,accepted,5,after
16787,12283,202009,50,money_back,0,0,,,
19152,42514,202010,100,money_back,19152,instant_payment,accepted,5,after
16790,17144,202009,100,money_back,16790,postpone,cancelled,5,after
16790,17144,202009,100,money_back,16790,instant_payment,accepted,5,after
16784,11095,202009,100,money_back,16784,instant_payment,accepted,5,after
16804,18470,202009,100,money_back,0,0,,,
16793,43490,202009,50,money_back,16793,instant_payment,accepted,5,after
9894,2671,202007,100,money_back,9894,instant_payment,accepted,5,after
9894,2671,202007,100,money_back,9894,incident,accepted,5,after
9894,2671,202007,100,money_back,9894,postpone,cancelled,5,after
16797,8132,202009,100,money_back,16797,instant_payment,accepted,5,after
24525,74260,202010,25,money_back,24525,instant_payment,accepted,5,after
16791,3264,202009,100,money_back,0,0,,,
16811,42859,202009,100,money_back,16811,instant_payment,accepted,5,after
16805,39359,202009,50,money_back,16805,instant_payment,accepted,5,after
16601,3081,202009,50,money_back,16601,instant_payment,accepted,5,after
16801,13621,202009,100,money_back,16801,instant_payment,accepted,5,after
18640,44287,202010,50,money_back,18640,instant_payment,accepted,5,after
13047,6630,202008,100,money_back,13047,instant_payment,accepted,5,after
22880,18240,202010,100,money_back,22880,instant_payment,accepted,5,after
16802,23223,202009,100,money_back,16802,instant_payment,accepted,5,after
16796,600,202009,100,money_back,16796,instant_payment,accepted,5,after
16796,600,202009,100,money_back,16796,postpone,cancelled,5,after
13521,33846,202008,100,money_back,13521,postpone,accepted,5,before
13521,33846,202008,100,money_back,13521,instant_payment,accepted,5,after
22344,81252,202010,100,money_back,22344,postpone,accepted,5,before
22344,81252,202010,100,money_back,22344,instant_payment,accepted,5,after
16814,41092,202009,100,money_back,16814,instant_payment,accepted,5,after
16686,8638,202009,40,money_back,16686,instant_payment,accepted,5,after
19153,21568,202010,100,money_back,19153,instant_payment,accepted,5,after
11242,31188,202008,50,money_back,11242,instant_payment,accepted,5,after
11242,31188,202008,50,money_back,11242,incident,accepted,5,after
16815,34713,202009,100,money_back,16815,instant_payment,accepted,5,after
23924,87306,202010,100,money_back,23924,instant_payment,accepted,5,after
16820,26331,202009,60,money_back,16820,instant_payment,accepted,5,after
11420,16116,202008,100,money_back,11420,incident,accepted,5,after
11420,16116,202008,100,money_back,11420,instant_payment,accepted,5,after
16634,43232,202009,50,money_back,16634,incident,accepted,5,after
16634,43232,202009,50,money_back,16634,instant_payment,accepted,5,after
24057,64369,202010,100,money_back,24057,instant_payment,accepted,5,after
24383,92099,202010,100,money_back,24383,instant_payment,accepted,5,after
16816,8918,202009,100,money_back,16816,instant_payment,accepted,5,after
16821,38787,202009,100,money_back,16821,instant_payment,accepted,5,after
16819,1817,202009,100,money_back,16819,instant_payment,accepted,5,after
12929,25523,202008,100,money_back,12929,incident,accepted,5,after
16581,42597,202009,100,money_back,16581,postpone,accepted,5,before
16581,42597,202009,100,money_back,16581,instant_payment,accepted,5,after
16837,43163,202009,100,money_back,16837,instant_payment,accepted,5,after
16861,43554,202009,50,money_back,16861,instant_payment,accepted,5,after
16844,19965,202009,100,money_back,16844,instant_payment,accepted,5,after
23795,38494,202010,25,money_back,23795,instant_payment,accepted,5,after
16846,6216,202009,100,money_back,16846,instant_payment,accepted,5,after
16856,39177,202009,50,money_back,16856,instant_payment,accepted,5,after
16833,3439,202009,100,money_back,16833,instant_payment,accepted,5,after
16823,43069,202009,100,money_back,16823,postpone,accepted,5,before
16823,43069,202009,100,money_back,16823,instant_payment,accepted,5,after
16848,30327,202009,100,money_back,16848,instant_payment,accepted,5,after
18604,17181,202009,100,money_back,18604,postpone,accepted,5,before
18604,17181,202009,100,money_back,18604,instant_payment,accepted,5,after
16836,20886,202009,100,money_back,0,0,,,
24058,77546,202010,50,money_back,24058,instant_payment,accepted,5,after
16857,33437,202009,50,money_back,16857,instant_payment,accepted,5,after
16825,43079,202009,50,money_back,16825,instant_payment,accepted,5,after
16854,42622,202009,100,money_back,16854,postpone,cancelled,5,after
16854,42622,202009,100,money_back,16854,instant_payment,accepted,5,after
16858,15811,202009,100,money_back,0,0,,,
16847,35496,202009,100,money_back,16847,postpone,accepted,5,before
16847,35496,202009,100,money_back,16847,instant_payment,accepted,5,after
16847,35496,202009,100,money_back,16847,postpone,cancelled,5,after
18805,34803,202010,50,money_back,18805,instant_payment,accepted,5,after
22312,79889,202010,50,money_back,22312,instant_payment,accepted,5,after
16883,18770,202009,100,money_back,16883,instant_payment,accepted,5,after
16864,38250,202009,100,money_back,16864,instant_payment,accepted,5,after
16871,38246,202009,100,money_back,16871,instant_payment,accepted,5,after
16863,6730,202009,50,money_back,16863,postpone,accepted,5,before
16863,6730,202009,50,money_back,16863,instant_payment,accepted,5,after
16878,15991,202009,20,money_back,16878,instant_payment,accepted,5,after
16867,43571,202009,100,money_back,16867,instant_payment,accepted,5,after
16877,36806,202009,100,money_back,16877,instant_payment,accepted,5,after
23444,19947,202010,25,money_back,23444,instant_payment,accepted,5,after
16872,43509,202009,100,money_back,16872,instant_payment,accepted,5,after
16872,43509,202009,100,money_back,16872,postpone,accepted,5,before
13944,21429,202008,100,money_back,13944,instant_payment,accepted,5,after
16881,36299,202009,100,money_back,16881,instant_payment,accepted,5,after
16874,52,202009,10,money_back,16874,instant_payment,accepted,5,after
16866,18440,202009,100,money_back,16866,instant_payment,accepted,5,after
16888,43654,202009,100,money_back,0,0,,,
16900,29674,202009,100,money_back,16900,postpone,accepted,5,before
16900,29674,202009,100,money_back,16900,instant_payment,accepted,5,after
16892,36417,202009,100,money_back,16892,instant_payment,accepted,5,after
16903,43488,202009,100,money_back,16903,instant_payment,accepted,5,after
16901,43517,202009,100,money_back,16901,instant_payment,accepted,5,after
16905,9475,202009,100,money_back,16905,instant_payment,accepted,5,after
22326,76747,202010,100,money_back,22326,instant_payment,accepted,5,after
16841,21393,202009,50,money_back,16841,instant_payment,accepted,5,after
15878,22140,202009,100,money_back,0,0,,,
16926,43843,202009,50,money_back,16926,instant_payment,accepted,5,after
22346,74956,202010,100,money_back,22346,instant_payment,accepted,5,after
20614,68980,202010,100,money_back,20614,instant_payment,accepted,5,after
16910,21429,202009,100,money_back,16910,instant_payment,accepted,5,after
16920,32407,202009,50,money_back,16920,instant_payment,accepted,5,after
26960,47161,202011,100,money_back,26960,instant_payment,accepted,5,after
16918,15777,202009,100,money_back,16918,instant_payment,accepted,5,after
18807,57746,202010,100,money_back,18807,instant_payment,accepted,5,after
16917,25226,202009,100,money_back,16917,instant_payment,accepted,5,after
23666,44774,202010,100,money_back,23666,instant_payment,accepted,5,after
18644,56059,202010,50,money_back,18644,instant_payment,accepted,5,after
23797,77043,202010,25,money_back,23797,instant_payment,accepted,5,after
16919,43774,202009,100,money_back,16919,instant_payment,accepted,5,after
16911,33251,202009,100,money_back,16911,instant_payment,accepted,5,after
16916,43766,202009,100,money_back,16916,instant_payment,accepted,5,after
12892,2755,202008,100,money_back,0,0,,,
16915,39154,202009,50,money_back,16915,instant_payment,accepted,5,after
16912,2841,202009,100,money_back,16912,instant_payment,accepted,5,after
13436,27647,202008,50,money_back,13436,instant_payment,accepted,5,after
13436,27647,202008,50,money_back,13436,incident,accepted,5,after
19012,56115,202010,60,money_back,19012,instant_payment,accepted,5,after
12822,20801,202008,50,money_back,12822,incident,accepted,5,after
12822,20801,202008,50,money_back,12822,instant_payment,accepted,5,after
16929,8167,202009,100,money_back,16929,instant_payment,accepted,5,after
16930,8311,202009,100,money_back,0,0,,,
16938,6333,202009,50,money_back,16938,instant_payment,accepted,5,after
12658,24652,202008,100,money_back,12658,incident,accepted,5,after
12658,24652,202008,100,money_back,12658,instant_payment,accepted,5,after
16936,43797,202009,50,money_back,16936,instant_payment,accepted,5,after
16936,43797,202009,50,money_back,16936,incident,accepted,5,after
16936,43797,202009,50,money_back,16936,postpone,cancelled,5,after
6477,27786,202007,100,money_back,6477,postpone,cancelled,5,after
6477,27786,202007,100,money_back,6477,incident,accepted,5,after
18808,5187,202010,50,money_back,18808,instant_payment,accepted,5,after
16934,34508,202009,100,money_back,0,0,,,
17150,46204,202009,100,money_back,17150,instant_payment,accepted,5,after
17150,46204,202009,100,money_back,17150,incident,accepted,5,after
10527,32230,202008,100,money_back,10527,instant_payment,rejected,5,after
10527,32230,202008,100,money_back,10527,incident,accepted,5,after
10527,32230,202008,100,money_back,10527,postpone,cancelled,5,after
22348,13280,202010,100,money_back,22348,instant_payment,accepted,5,after
13352,5574,202008,40,money_back,13352,instant_payment,accepted,5,after
13352,5574,202008,40,money_back,13352,incident,accepted,5,after
13352,5574,202008,40,money_back,13352,postpone,cancelled,5,after
12636,1630,202008,50,money_back,12636,instant_payment,accepted,5,after
12636,1630,202008,50,money_back,12636,incident,accepted,5,after
12636,1630,202008,50,money_back,12636,postpone,cancelled,5,after
11443,34074,202008,100,money_back,11443,incident,accepted,5,after
11443,34074,202008,100,money_back,11443,postpone,cancelled,5,after
12373,18707,202008,100,money_back,12373,instant_payment,accepted,5,after
12373,18707,202008,100,money_back,12373,incident,accepted,5,after
10088,31527,202007,50,money_back,10088,incident,accepted,5,after
16932,38177,202009,50,money_back,16932,postpone,accepted,5,before
16932,38177,202009,50,money_back,16932,instant_payment,accepted,5,after
16940,14445,202009,50,money_back,16940,instant_payment,accepted,5,after
22329,80276,202010,50,money_back,0,0,,,
23798,87854,202010,50,money_back,23798,instant_payment,accepted,5,after
18809,25105,202010,50,money_back,18809,instant_payment,accepted,5,after
16943,13516,202009,100,money_back,16943,postpone,accepted,5,before
16943,13516,202009,100,money_back,16943,instant_payment,accepted,5,after
16967,42491,202009,100,money_back,16967,instant_payment,accepted,5,after
16958,42659,202009,100,money_back,16958,instant_payment,accepted,5,after
26325,99851,202010,100,money_back,26325,instant_payment,accepted,5,after
24385,68039,202010,25,money_back,24385,instant_payment,accepted,5,after
16948,35914,202009,100,money_back,16948,instant_payment,accepted,5,after
16966,33190,202009,100,money_back,16966,instant_payment,accepted,5,after
19229,16037,202010,100,money_back,19229,postpone,accepted,5,before
19229,16037,202010,100,money_back,19229,instant_payment,accepted,5,after
22394,76379,202010,50,money_back,22394,instant_payment,accepted,5,after
22319,81961,202010,100,money_back,22319,instant_payment,accepted,5,after
22319,81961,202010,100,money_back,22319,postpone,cancelled,5,before
18810,52188,202010,100,money_back,18810,instant_payment,accepted,5,after
18810,52188,202010,100,money_back,18810,postpone,accepted,5,before
18609,44840,202009,50,money_back,18609,instant_payment,accepted,5,after
22332,82000,202010,100,money_back,22332,instant_payment,accepted,5,after
22342,78503,202010,50,money_back,22342,instant_payment,accepted,5,after
22342,78503,202010,50,money_back,22342,postpone,accepted,5,before
19287,21281,202010,100,money_back,19287,postpone,cancelled,5,after
19287,21281,202010,100,money_back,19287,instant_payment,accepted,5,after
22311,75509,202010,100,money_back,22311,instant_payment,accepted,5,after
26868,9119,202011,100,money_back,26868,instant_payment,accepted,5,after
16985,44705,202009,100,money_back,16985,instant_payment,accepted,5,after
19200,6743,202010,50,money_back,19200,instant_payment,accepted,5,after
16969,44420,202009,100,money_back,16969,instant_payment,accepted,5,after
16975,44444,202009,50,money_back,16975,instant_payment,accepted,5,after
16975,44444,202009,50,money_back,16975,incident,accepted,5,after
16963,31733,202009,50,money_back,16963,instant_payment,accepted,5,after
22345,13145,202010,100,money_back,22345,instant_payment,accepted,5,after
17019,39840,202009,30,money_back,17019,postpone,cancelled,5,after
17019,39840,202009,30,money_back,17019,instant_payment,accepted,5,after
18146,48783,202009,100,money_back,18146,postpone,accepted,5,before
18146,48783,202009,100,money_back,18146,instant_payment,accepted,5,after
18146,48783,202009,100,money_back,18146,postpone,cancelled,5,before
22313,76334,202010,100,money_back,22313,instant_payment,accepted,5,after
18997,14978,202010,100,money_back,18997,instant_payment,accepted,5,after
23449,87212,202010,100,money_back,23449,postpone,accepted,5,before
23449,87212,202010,100,money_back,23449,instant_payment,accepted,5,after
22390,78136,202010,100,money_back,22390,instant_payment,accepted,5,after
13570,10086,202008,100,money_back,13570,instant_payment,accepted,5,after
13570,10086,202008,100,money_back,13570,incident,accepted,5,after
13570,10086,202008,100,money_back,13570,postpone,cancelled,5,after
15280,37002,202009,100,money_back,15280,postpone,accepted,5,before
15280,37002,202009,100,money_back,15280,instant_payment,accepted,5,after
17021,27511,202009,50,money_back,17021,instant_payment,accepted,5,after
17022,2186,202009,50,money_back,0,0,,,
17001,30491,202009,50,money_back,17001,instant_payment,accepted,5,after
16988,44803,202009,50,money_back,16988,instant_payment,accepted,5,after
26350,99881,202010,100,money_back,26350,instant_payment,accepted,5,after
17005,41693,202009,100,money_back,17005,instant_payment,accepted,5,after
17016,45036,202009,50,money_back,17016,postpone,cancelled,5,before
17016,45036,202009,50,money_back,17016,instant_payment,rejected,5,after
19154,34265,202010,100,money_back,19154,instant_payment,accepted,5,after
19154,34265,202010,100,money_back,19154,postpone,cancelled,5,before
17018,36660,202009,100,money_back,17018,instant_payment,accepted,5,after
22427,43073,202010,100,money_back,22427,instant_payment,accepted,5,after
17028,11391,202009,50,money_back,17028,instant_payment,accepted,5,after
17044,45002,202009,50,money_back,0,0,,,
17034,45041,202009,50,money_back,17034,instant_payment,accepted,5,after
17046,45318,202009,100,money_back,17046,postpone,accepted,5,before
17046,45318,202009,100,money_back,17046,instant_payment,accepted,5,after
18811,36991,202010,50,money_back,18811,instant_payment,accepted,5,after
17012,30468,202009,50,money_back,17012,instant_payment,accepted,5,after
17012,30468,202009,50,money_back,17012,incident,accepted,5,after
26786,54215,202010,25,money_back,26786,instant_payment,accepted,5,after
17027,15481,202009,100,money_back,17027,instant_payment,accepted,5,after
17031,44959,202009,100,money_back,17031,instant_payment,accepted,5,after
17054,44356,202009,100,money_back,17054,instant_payment,accepted,5,after
17049,23469,202009,100,money_back,17049,instant_payment,accepted,5,after
17049,23469,202009,100,money_back,17049,postpone,cancelled,5,after
23450,83426,202010,25,money_back,23450,instant_payment,accepted,5,after
17040,44207,202009,100,money_back,17040,postpone,accepted,5,before
17040,44207,202009,100,money_back,17040,instant_payment,accepted,5,after
17002,44781,202009,50,money_back,17002,instant_payment,accepted,5,after
17041,45282,202009,100,money_back,17041,instant_payment,accepted,5,after
17042,35742,202009,100,money_back,17042,instant_payment,accepted,5,after
17033,45071,202009,100,money_back,17033,instant_payment,accepted,5,after
17029,44923,202009,100,money_back,17029,postpone,accepted,5,before
17029,44923,202009,100,money_back,17029,incident,accepted,5,after
17029,44923,202009,100,money_back,17029,instant_payment,accepted,5,after
17045,44992,202009,100,money_back,17045,postpone,accepted,5,before
17045,44992,202009,100,money_back,17045,instant_payment,accepted,5,after
17074,39360,202009,30,money_back,17074,incident,accepted,5,after
17074,39360,202009,30,money_back,17074,instant_payment,accepted,5,after
17074,39360,202009,30,money_back,17074,postpone,cancelled,5,after
17081,45539,202009,100,money_back,17081,instant_payment,accepted,5,after
22438,41734,202010,100,money_back,22438,instant_payment,accepted,5,after
17056,45335,202009,100,money_back,17056,instant_payment,accepted,5,after
17056,45335,202009,100,money_back,17056,postpone,cancelled,5,after
22437,81578,202010,50,money_back,22437,instant_payment,accepted,5,after
17069,13796,202009,50,money_back,0,0,,,
23801,26558,202010,50,money_back,0,0,,,
17085,42667,202009,50,money_back,17085,postpone,accepted,5,before
17085,42667,202009,50,money_back,17085,instant_payment,accepted,5,after
17075,45287,202009,100,money_back,17075,instant_payment,accepted,5,after
17083,6051,202009,100,money_back,17083,instant_payment,accepted,5,after
17063,12748,202009,50,money_back,17063,instant_payment,accepted,5,after
17066,45371,202009,100,money_back,17066,postpone,cancelled,5,before
17066,45371,202009,100,money_back,17066,instant_payment,accepted,5,after
24062,63200,202010,100,money_back,24062,instant_payment,accepted,5,after
18812,18673,202010,100,money_back,18812,instant_payment,accepted,5,after
17079,45297,202009,100,money_back,17079,instant_payment,accepted,5,after
17079,45297,202009,100,money_back,17079,postpone,accepted,5,before
17089,17706,202009,100,money_back,17089,instant_payment,accepted,5,after
17110,17925,202009,70,money_back,17110,instant_payment,accepted,5,after
17099,45281,202009,90,money_back,17099,incident,accepted,5,after
17099,45281,202009,90,money_back,17099,instant_payment,accepted,5,after
17096,45339,202009,100,money_back,17096,instant_payment,accepted,5,after
17088,18837,202009,50,money_back,17088,instant_payment,accepted,5,after
17080,38841,202009,80,money_back,17080,postpone,accepted,5,before
17080,38841,202009,80,money_back,17080,instant_payment,accepted,5,after
17104,18550,202009,100,money_back,17104,instant_payment,accepted,5,after
17104,18550,202009,100,money_back,17104,postpone,cancelled,5,after
17100,45001,202009,100,money_back,17100,instant_payment,accepted,5,after
23451,25718,202010,100,money_back,23451,instant_payment,accepted,5,after
18813,57463,202010,100,money_back,18813,postpone,accepted,5,before
18813,57463,202010,100,money_back,18813,instant_payment,accepted,5,after
24061,87106,202010,50,money_back,24061,instant_payment,accepted,5,after
17111,44796,202009,100,money_back,17111,postpone,accepted,5,before
17111,44796,202009,100,money_back,17111,instant_payment,accepted,5,after
17101,45646,202009,100,money_back,17101,postpone,accepted,5,before
17101,45646,202009,100,money_back,17101,instant_payment,accepted,5,after
23765,55721,202010,25,money_back,0,0,,,
17073,45143,202009,50,money_back,17073,postpone,accepted,5,before
17073,45143,202009,50,money_back,17073,instant_payment,accepted,5,after
17097,26536,202009,100,money_back,17097,instant_payment,accepted,5,after
17090,9277,202009,100,money_back,0,0,,,
17112,45010,202009,100,money_back,17112,postpone,accepted,5,before
17112,45010,202009,100,money_back,17112,instant_payment,accepted,5,after
17112,45010,202009,100,money_back,17112,postpone,cancelled,5,after
22512,83026,202010,100,money_back,22512,instant_payment,accepted,5,after
18707,56628,202010,100,money_back,18707,postpone,cancelled,5,after
18707,56628,202010,100,money_back,18707,instant_payment,accepted,5,after
18949,21740,202010,50,money_back,18949,instant_payment,accepted,5,after
26613,36472,202010,25,money_back,26613,instant_payment,accepted,5,after
17142,13068,202009,100,money_back,17142,postpone,accepted,5,before
17142,13068,202009,100,money_back,17142,instant_payment,accepted,5,after
17123,44921,202009,100,money_back,17123,instant_payment,accepted,5,after
17123,44921,202009,100,money_back,17123,postpone,cancelled,5,after
15688,3125,202009,50,money_back,15688,postpone,accepted,5,before
15688,3125,202009,50,money_back,15688,instant_payment,accepted,5,after
16014,13206,202009,50,money_back,16014,postpone,accepted,5,before
16014,13206,202009,50,money_back,16014,instant_payment,accepted,5,after
26961,97726,202011,50,money_back,26961,instant_payment,accepted,5,after
26787,99884,202010,100,money_back,26787,postpone,accepted,5,before
26787,99884,202010,100,money_back,26787,instant_payment,accepted,5,after
17116,45389,202009,100,money_back,17116,postpone,accepted,5,before
17116,45389,202009,100,money_back,17116,instant_payment,accepted,5,after
23803,84902,202010,25,money_back,0,0,,,
17129,45996,202009,50,money_back,17129,postpone,cancelled,5,before
17129,45996,202009,50,money_back,17129,instant_payment,accepted,5,after
17133,45863,202009,20,money_back,17133,instant_payment,accepted,5,after
13596,11268,202008,100,money_back,13596,postpone,accepted,5,before
13596,11268,202008,100,money_back,13596,instant_payment,accepted,5,after
22509,26628,202010,100,money_back,22509,instant_payment,accepted,5,after
18652,56055,202010,100,money_back,18652,instant_payment,accepted,5,after
17118,40305,202009,100,money_back,17118,instant_payment,accepted,5,after
24063,90371,202010,100,money_back,24063,instant_payment,accepted,5,after
22890,43418,202010,50,money_back,22890,postpone,accepted,5,before
22890,43418,202010,50,money_back,22890,instant_payment,accepted,5,after
12210,22512,202008,50,money_back,12210,instant_payment,accepted,5,after
12210,22512,202008,50,money_back,12210,incident,accepted,5,after
26870,92471,202011,100,money_back,0,0,,,
17163,12981,202009,50,money_back,0,0,,,
11688,6410,202008,100,money_back,11688,postpone,cancelled,5,after
11688,6410,202008,100,money_back,11688,instant_payment,accepted,5,after
11688,6410,202008,100,money_back,11688,incident,accepted,5,after
13753,36376,202008,50,money_back,13753,instant_payment,accepted,5,after
13770,27778,202008,100,money_back,13770,incident,accepted,5,after
13770,27778,202008,100,money_back,13770,instant_payment,accepted,5,after
13136,23282,202008,70,money_back,13136,instant_payment,accepted,5,after
13136,23282,202008,70,money_back,13136,incident,accepted,5,after
13971,33680,202008,50,money_back,13971,instant_payment,accepted,5,after
13971,33680,202008,50,money_back,13971,incident,accepted,5,after
25436,69390,202010,100,money_back,25436,instant_payment,accepted,5,after
17149,45043,202009,100,money_back,17149,postpone,accepted,5,before
17149,45043,202009,100,money_back,17149,instant_payment,accepted,5,after
19217,35602,202010,50,money_back,19217,instant_payment,accepted,5,after
10349,34880,202007,100,money_back,10349,incident,accepted,5,after
17152,4925,202009,50,money_back,17152,instant_payment,accepted,5,after
17152,4925,202009,50,money_back,17152,postpone,accepted,5,before
18950,9259,202010,100,money_back,18950,instant_payment,accepted,5,after
18950,9259,202010,100,money_back,18950,postpone,cancelled,5,after
17173,43406,202009,100,money_back,17173,postpone,accepted,5,before
17173,43406,202009,100,money_back,17173,instant_payment,accepted,5,after
22488,83051,202010,100,money_back,22488,instant_payment,accepted,5,after
17179,43651,202009,100,money_back,17179,incident,accepted,5,after
17179,43651,202009,100,money_back,17179,instant_payment,accepted,5,after
18815,397,202010,100,money_back,18815,instant_payment,accepted,5,after
22491,42882,202010,100,money_back,22491,instant_payment,accepted,5,after
22491,42882,202010,100,money_back,22491,postpone,cancelled,5,before
17183,44742,202009,100,money_back,17183,postpone,accepted,5,before
17183,44742,202009,100,money_back,17183,postpone,cancelled,5,before
17183,44742,202009,100,money_back,17183,instant_payment,rejected,5,after
18653,2607,202010,50,money_back,18653,instant_payment,accepted,5,after
18653,2607,202010,50,money_back,18653,postpone,cancelled,5,before
12349,508,202008,100,money_back,12349,instant_payment,accepted,5,after
12349,508,202008,100,money_back,12349,incident,accepted,5,after
22478,23239,202010,50,money_back,22478,instant_payment,accepted,5,after
19156,61169,202010,100,money_back,0,0,,,
17171,37594,202009,50,money_back,17171,instant_payment,accepted,5,after
17180,43414,202009,100,money_back,17180,postpone,accepted,5,before
17180,43414,202009,100,money_back,17180,instant_payment,accepted,5,after
23454,88033,202010,100,money_back,23454,instant_payment,accepted,5,after
17182,11227,202009,100,money_back,17182,instant_payment,accepted,5,after
17185,13733,202009,100,money_back,17185,instant_payment,accepted,5,after
17188,44163,202009,50,money_back,17188,instant_payment,accepted,5,after
17176,44694,202009,50,money_back,17176,instant_payment,accepted,5,after
19663,53856,202010,50,money_back,19663,instant_payment,accepted,5,after
24064,89523,202010,50,money_back,24064,instant_payment,accepted,5,after
20004,15988,202010,100,money_back,20004,instant_payment,accepted,5,after
19880,33292,202010,100,money_back,19880,instant_payment,accepted,5,after
23805,21044,202010,25,money_back,23805,instant_payment,accepted,5,after
20013,36376,202010,100,money_back,20013,instant_payment,accepted,5,after
26615,99876,202010,25,money_back,0,0,,,
18552,55939,202009,50,money_back,18552,postpone,cancelled,5,before
18552,55939,202009,50,money_back,18552,postpone,cancelled,5,after
18552,55939,202009,50,money_back,18552,instant_payment,accepted,5,after
18952,9976,202010,70,money_back,18952,instant_payment,accepted,5,after
18654,56338,202010,100,money_back,18654,instant_payment,accepted,5,after
14787,16956,202009,100,money_back,14787,postpone,accepted,5,before
14787,16956,202009,100,money_back,14787,instant_payment,accepted,5,after
14787,16956,202009,100,money_back,14787,postpone,cancelled,5,after
20226,52056,202010,50,money_back,20226,instant_payment,accepted,5,after
26616,99858,202010,25,money_back,26616,instant_payment,accepted,5,after
19111,50318,202010,50,money_back,19111,instant_payment,accepted,5,after
19111,50318,202010,50,money_back,19111,postpone,cancelled,5,after
20270,9266,202010,100,money_back,20270,instant_payment,accepted,5,after
26965,103159,202011,100,money_back,26965,instant_payment,accepted,5,after
20159,18548,202010,100,money_back,20159,instant_payment,accepted,5,after
23456,79779,202010,100,money_back,23456,instant_payment,accepted,5,after
18655,16583,202010,100,money_back,18655,instant_payment,rejected,5,after
21765,76404,202010,100,money_back,21765,instant_payment,accepted,5,after
11270,24489,202008,50,money_back,11270,instant_payment,accepted,5,after
11270,24489,202008,50,money_back,11270,postpone,cancelled,5,after
18953,34370,202010,100,money_back,18953,instant_payment,accepted,5,after
23532,41622,202010,25,money_back,23532,instant_payment,rejected,5,after
23947,89996,202010,25,money_back,23947,instant_payment,accepted,5,after
18816,33973,202010,100,money_back,18816,postpone,accepted,5,before
18816,33973,202010,100,money_back,18816,instant_payment,accepted,5,after
22343,72147,202010,100,money_back,22343,instant_payment,accepted,5,after
24016,65271,202010,100,money_back,24016,instant_payment,accepted,5,after
18634,13419,202010,50,money_back,18634,instant_payment,accepted,5,after
24690,25884,202010,25,money_back,24690,instant_payment,accepted,5,after
18846,35911,202010,100,money_back,0,0,,,
23151,87165,202010,50,money_back,0,0,,,
24534,4314,202010,100,money_back,24534,instant_payment,accepted,5,after
11277,33181,202008,100,money_back,11277,postpone,cancelled,5,before
11277,33181,202008,100,money_back,11277,instant_payment,accepted,5,after
11277,33181,202008,100,money_back,11277,incident,accepted,5,after
11277,33181,202008,100,money_back,11277,postpone,cancelled,5,after
18817,38455,202010,100,money_back,18817,instant_payment,accepted,5,after
18817,38455,202010,100,money_back,18817,postpone,cancelled,5,before
23807,87099,202010,25,money_back,23807,instant_payment,accepted,5,after
25158,69785,202010,25,money_back,25158,instant_payment,accepted,5,after
19159,61216,202010,50,money_back,19159,instant_payment,accepted,5,after
24066,89101,202010,50,money_back,24066,instant_payment,accepted,5,after
23928,89958,202010,100,money_back,23928,instant_payment,accepted,5,after
24760,18015,202010,25,money_back,24760,instant_payment,accepted,5,after
